7066.653320	-12.93	17.45	0.88
7093.319824	-13.11	16.40	0.69
7119.986328	-13.28	15.39	0.59
7146.652832	-13.44	14.32	0.88
7173.319336	-13.60	13.24	0.87
7199.985840	-13.76	12.22	0.77
7226.652344	-13.92	11.24	0.36
7253.318848	-14.06	10.19	0.65
7279.985352	-14.19	9.06	0.65
7306.651855	-14.33	7.92	0.70
7333.318359	-14.48	6.81	0.60
7359.984863	-14.63	5.71	0.20
7386.651367	-14.77	4.56	0.63
7413.317871	-14.93	3.41	0.78
7439.984375	-15.08	2.28	0.55
7466.650879	-15.22	1.10	0.34
7493.317383	-15.33	-0.17	0.72
7519.983887	-15.44	-1.50	0.86
7546.650391	-15.55	-2.86	0.81
7573.316895	-15.65	-4.22	0.72
7599.983398	-15.75	-5.60	0.42
7626.649902	-15.84	-7.06	0.72
7653.316406	-15.92	-8.56	0.77
7679.982910	-16.01	-10.05	0.73
7706.649414	-16.09	-11.56	0.31
7733.315918	-16.14	-13.19	0.55
7759.982422	-16.20	-14.92	0.80
7786.648926	-16.26	-16.66	0.79
7813.315430	-16.33	-18.41	0.72
7839.981934	-16.41	-20.16	0.36
7866.648438	-16.50	-21.99	0.66
7893.314941	-16.59	-23.87	0.54
7919.981445	-16.70	-25.71	0.63
7946.647949	-16.80	-27.63	0.33
7973.314453	-16.91	-29.67	0.36
7999.980957	-17.01	-31.81	0.68
8026.647461	-17.12	-33.99	0.66
8053.313965	-17.22	-36.26	0.64
8079.980469	-17.31	-38.56	0.72
8106.646973	-17.41	-40.99	0.90
8133.313477	-17.52	-43.39	0.88
8159.979980	-17.65	-45.58	0.79
8186.646484	-17.79	-47.67	0.45
8213.313477	-17.94	-49.84	0.48
8239.980469	-18.08	-52.17	0.72
8266.647461	-18.21	-54.53	0.51
8293.314453	-18.32	-57.01	0.44
8319.981445	-18.43	-59.56	0.39
8346.648438	-18.55	-62.22	0.80
8373.315430	-18.69	-64.93	0.84
8399.982422	-18.85	-67.55	0.90
8426.649414	-19.01	-70.11	0.54
8453.316406	-19.17	-72.80	0.67
8479.983398	-19.33	-75.55	0.82
8506.650391	-19.48	-78.29	0.74
8533.317383	-19.63	-81.06	0.40
8559.984375	-19.78	-83.94	0.47
8586.651367	-19.93	-86.99	0.76
8613.318359	-20.08	-90.10	0.90
8639.985352	-20.21	-93.21	0.71
8666.652344	-20.35	-96.31	0.63
8693.319336	-20.47	-99.46	0.92
8719.986328	-20.60	-102.59	0.92
8746.653320	-20.73	-105.60	0.93
8773.320313	-20.86	-108.43	0.72
8799.987305	-21.00	-111.11	0.12
8826.654297	-21.14	-113.79	0.63
8853.321289	-21.28	-116.47	0.67
8879.988281	-21.41	-119.09	0.64
8906.655273	-21.53	-121.63	0.65
8933.322266	-21.65	-124.19	0.83
8959.989258	-21.78	-126.70	0.86
8986.656250	-21.91	-129.00	0.86
9013.323242	-22.05	-131.07	0.75
9039.990234	-22.19	-133.01	0.18
9066.657227	-22.34	-135.02	0.57
9093.324219	-22.49	-136.99	0.78
9119.991211	-22.64	-138.76	0.35
9146.658203	-22.78	-140.48	0.42
9173.325195	-22.92	-142.24	0.79
9199.992188	-23.04	-144.01	0.91
9226.659180	-23.16	-145.66	0.91
9253.326172	-23.28	-147.15	0.70
9279.993164	-23.40	-148.47	0.21
9306.660156	-23.52	-149.77	0.56
9333.327148	-23.63	-151.10	0.65
9359.994141	-23.75	-152.38	0.35
9386.661133	-23.85	-153.64	0.10
9413.328125	-23.95	-155.03	0.58
9439.995117	-24.06	-156.54	0.76
9466.662109	-24.17	-157.95	0.83
9493.329102	-24.28	-159.18	0.60
